track_id;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechiness;tempo;time_signature;valence
2NsnLBauUsD2aQ0V9UuxX7;0.676;0.369;0.411;0.917;4;0.349;-16.142;1;0.0412;125.081;3;0.199
6hsF2BEbn0YL5wGH56bN8g;0.622;0.685;0.833;2.83e-06;0;0.167;-6.337;1;0.212;104.237;4;0.592
1PfjT8i7CZI4iFtYdNzd81;0.771;0.462;0.99;0.638;9;0.321;-7.626;1;0.0554;77.983;4;0.0452
5cQRnVWwTaFHbBMHXpd1oQ;0.374;0.278;0.528;0.0;0;0.0914;-7.731;0;0.0329;69.079;4;0.125
46ya4YhtBw9ge4Aq18WXOs;0.343;0.529;0.514;0.0;0;0.112;-6.62;0;0.0339;125.958;4;0.122
41HW3Rbh3vSC0znsxIL4tO;0.0602;0.719;0.546;0.0;1;0.0587;-5.819;1;0.0747;80.914;4;0.903
0UDiog9aLrowR8kPm7hUa9;0.396;0.745;0.79;0.969;1;0.186;-13.214;1;0.056;102.529;3;0.253
0aXY5ZiMBO1SYvlZ3Xxw02;0.879;0.533;0.106;1.1e-06;10;0.062;-13.221;1;0.0416;115.65;4;0.399
5LI7PoHEolR8plrf3I16sq;0.00206;0.479;0.944;0.0283;9;0.356;-5.167;1;0.115;153.45;4;0.572
5xwCQuoGnPdgqw2omrgmCq;0.954;0.467;0.122;0.902;2;0.132;-22.241;1;0.0366;111.256;4;0.411
1Z0FVMu8zaXEVjNitnIk1Q;0.335;0.667;0.501;0.0;0;0.0821;-8.058;1;0.0436;123.94;4;0.555
1qOqhSno0LFwPgXlcK3umM;0.95;0.21;0.294;5.82e-06;4;0.419;-10.429;1;0.0289;176.711;3;0.21
2GoD4MvtGj50XINhEvtK87;0.128;0.283;0.562;0.000901;2;0.104;-8.46;0;0.0342;106.615;4;0.452
5duFWWraBJs8gcMS7AkRjn;0.616;0.601;0.322;1.14e-05;11;0.281;-10.246;1;0.0256;101.007;4;0.226
60lWOH2a7ETaOg5wRaBmom;0.384;0.732;0.857;0.0;1;0.16;-6.543;0;0.222;80.142;4;0.845
4jcb5HMga2yvCQYEgTDWdB;0.665;0.566;0.453;0.0;2;0.431;-11.635;1;0.0343;133.587;4;0.891
4qcarJ2AT74B6rS8FKiHZ2;0.234;0.882;0.272;0.00136;1;0.0778;-10.764;1;0.115;90.322;4;0.835
3TBKrVTg9NFJKrFpjwUay4;0.795;0.443;0.476;0.000179;5;0.113;-7.253;0;0.0285;124.194;3;0.142
7yDjAYR3giHJlPqhi36eRm;0.0789;0.676;0.745;6.72e-06;6;0.304;-6.485;0;0.0296;107.98;4;0.698
5U5KjKI1zudxGTv7WVODO6;0.01;0.335;0.826;0.000915;9;0.0598;-9.376;1;0.0484;125.14;4;0.703
3hQ4qyFqLyFbZ92vsbgfe0;0.000572;0.191;0.976;0.0;1;0.284;-3.592;1;0.135;143.298;4;0.313
5YIrMpxGcU1N6pcgOk1GzX;0.449;0.809;0.655;0.000342;9;0.112;-8.74;0;0.372;95.057;4;0.706
5pwSKjlPaJXTQnNgMsgCDk;0.934;0.205;0.106;0.956;7;0.103;-20.241;1;0.0447;73.777;3;0.0329
0euOfol9prqD1u0P4fdO3t;0.00675;0.628;0.494;0.841;7;0.113;-10.576;1;0.0283;105.98;4;0.133
4uvx50jDhjQrMR0Qd4WSzO;0.123;0.233;0.667;0.00013;7;0.375;-5.895;1;0.0336;178.082;3;0.331
4g3bL442RE1OdFAREUIilX;0.05;0.512;0.586;0.000269;7;0.208;-9.462;0;0.0353;143.693;4;0.526
3G9qB2UkYbzvkHDtAA78xk;0.0917;0.37;0.611;0.118;4;0.589;-11.139;0;0.0689;119.197;4;0.232
6OwRdRq0PuGhadA95HERyc;0.0179;0.939;0.713;0.0;11;0.314;-6.108;0;0.0492;121.941;4;0.884
0bZPYLUdZDgItyHSSj4MOp;0.782;0.612;0.48;0.948;5;0.0725;-13.823;0;0.058;157.903;4;0.506
6g1B0hd6rlT3xP3mERUnz8;0.0335;0.708;0.553;0.0;5;0.101;-6.319;0;0.0262;94.977;4;0.589
3zTx2U9mB1TSCDQouIHP01;0.072;0.711;0.719;0.0;1;0.336;-5.118;1;0.327;128.967;5;0.53
6ZLkvIQu7MdC1e6zAC0RAC;0.0882;0.465;0.76;5.95e-06;0;0.125;-5.16;1;0.0333;87.348;4;0.834
5V7geCdYPA3MY3RSmhYTyQ;0.779;0.219;0.452;0.96;7;0.178;-7.001;0;0.0306;178.261;3;0.428
4a5cxGOlk2XKCqpt0D68Ir;0.87;0.338;0.74;8.15e-05;5;0.559;-12.717;1;0.0448;83.736;3;0.491
0bC1nGCmsZiAYkdknumqnB;0.818;0.235;0.205;0.00209;7;0.121;-15.822;0;0.0318;84.044;4;0.322
1D8Jtz6xlQ3zh89fesvn6l;0.239;0.574;0.76;3.35e-06;9;0.0949;-4.375;1;0.0356;127.203;4;0.715
5PODIA2YBGEth4JzyL3z3j;0.903;0.511;0.144;0.00119;3;0.109;-19.022;1;0.0596;161.36;4;0.406
0Lo1Ot7mmPc6v9ih2oC8PX;0.154;0.828;0.548;0.0;0;0.286;-6.583;1;0.128;165.955;4;0.781
0x3GQyGw2f6Bxbe0CZUVBn;0.641;0.5;0.157;1.48e-06;8;0.255;-21.269;1;0.0295;91.653;4;0.66
16iJNjDFiOTDxT54vBZgJF;0.00268;0.418;0.916;0.706;9;0.346;-6.679;1;0.0526;132.384;4;0.662
2uLP9xjFA0kfx60R5Vppmk;0.378;0.872;0.294;1.34e-06;11;0.101;-13.057;0;0.0935;126.641;4;0.486
2pNs518GGJlziUcjF6eh0g;1.6e-05;0.171;0.926;0.0819;7;0.0853;-6.373;1;0.108;155.844;4;0.294
7IqfMH11WMH5g07HwGgbgM;0.471;0.62;0.234;0.000659;0;0.116;-13.278;1;0.0452;73.371;4;0.199
3s7B21flHFSCJzrFHAQq18;0.74;0.392;0.363;0.0;1;0.0901;-12.404;1;0.0381;184.125;3;0.405
0ngIL3nC3G2cU2btcxBCrQ;0.54;0.491;0.376;7.87e-06;3;0.0792;-11.696;1;0.0253;93.767;4;0.487
179mz4Lm2rsntThOKonSe2;0.278;0.713;0.916;0.0;0;0.0588;-6.528;1;0.0601;113.003;4;0.863
0AFtOJ2NmiwF9IF5BW4iQ0;3.12e-05;0.407;0.87;0.366;1;0.092;-4.51;1;0.0504;157.034;4;0.464
7xAFcThYtgiYicbXj7ETDT;0.154;0.391;0.377;2.18e-05;10;0.312;-9.788;1;0.0294;106.944;3;0.209
7rKm5BfLqxYko007wiamnm;3.55e-05;0.322;0.868;0.899;3;0.209;-8.335;1;0.0557;101.545;4;0.183
1gVVSmhWjci8l9Vrsl6HaS;0.000138;0.416;0.819;0.00108;9;0.147;-3.974;1;0.0613;140.083;4;0.632
0bYVOFJcVDJ2lLFpnaMoFo;0.0167;0.563;0.776;0.00228;2;0.079;-7.82;1;0.0235;98.601;4;0.834
0hk7q7kkU1iWiqoRbKX7kX;0.703;0.399;0.6;0.681;4;0.245;-11.86;1;0.0363;137.802;4;0.738
2tp5PFKJuNQFZXXlJ7wFHs;0.333;0.384;0.443;0.74;7;0.125;-8.817;0;0.0315;117.928;4;0.146
6p7O0bn1j70fTen3peSy1i;0.00367;0.789;0.765;1.35e-05;8;0.0964;-5.319;1;0.0977;110.013;4;0.797
3a6xUtC20TDHFUPem4BHqu;0.167;0.533;0.377;0.376;0;0.0842;-15.241;1;0.0282;102.965;4;0.667
7ie8bTY5g6R7nn6i2YGO1l;0.689;0.405;0.871;5.79e-05;2;0.331;-8.3;1;0.0634;207.532;4;0.951
6sDrnlLGWbm9yjD0iKCmyY;0.0185;0.877;0.394;0.156;11;0.0876;-9.958;0;0.0711;104.038;4;0.433
6fI5PugHpCL9IzpoCzRSNn;5.74e-05;0.171;0.944;0.0038;7;0.17;-7.045;1;0.108;199.501;4;0.671
4TEoDnVmnfJX8sVlafv3NH;0.513;0.468;0.418;0.136;9;0.696;-12.004;1;0.0273;98.019;3;0.506
0mxg03bXu6zVBC3BfSSaRw;0.554;0.194;0.263;0.0;8;0.392;-15.144;1;0.0389;82.942;4;0.134
4bvgMdqQFtT3zMy9BfwfIh;0.000459;0.181;0.94;0.24;10;0.315;-7.737;0;0.101;180.034;3;0.17
3QRM0qZB7oMYavveH0iEqx;0.0141;0.889;0.454;0.000186;4;0.203;-8.598;0;0.221;100.36;4;0.436
45sVelhvvtaezQkWkwC9BF;0.0238;0.574;0.884;2.43e-06;2;0.373;-6.885;1;0.0429;134.188;4;0.844
5xhzDIMBth3hsDDbuSwI98;0.0566;0.627;0.536;1.75e-05;1;0.666;-4.97;0;0.0337;110.979;4;0.405
38F74KQOu3LMnEfWe7Rke0;9.27e-06;0.44;0.951;0.00773;1;0.116;-3.639;1;0.0533;108.018;4;0.323
2yIt5SGOZCHE2PuzcXfOof;0.0225;0.668;0.731;0.000497;11;0.184;-5.942;0;0.11;193.986;4;0.406
4tQdumaBvdnR5rRFH5H0FV;0.00806;0.411;0.982;2.42e-05;5;0.33;-6.048;1;0.242;106.36;4;0.428
1mdohump1lRUnpKyRhGZ8C;0.147;0.897;0.522;0.00613;0;0.14;-9.604;1;0.121;124.741;4;0.91
4zWxD5pny5GkhgQXW7AWV5;0.0934;0.339;0.771;0.826;8;0.36;-13.868;0;0.0685;142.949;5;0.295
7dOif5d6lOa870K6YQIYbB;0.253;0.619;0.831;0.956;10;0.148;-3.808;1;0.58;91.917;5;0.528
5cLTc0BN87jepPzsAkm3W6;0.00241;0.631;0.812;0.0385;10;0.629;-6.235;1;0.0527;127.033;4;0.523
7djR81bTPRkUe94aMlltAD;0.00557;0.852;0.468;0.194;5;0.0617;-13.347;0;0.115;125.12;4;0.766
0Ua9vUyNzl4PVtatUjaURv;0.000432;0.466;0.996;0.0294;0;0.304;-3.768;1;0.251;147.214;4;0.148
78X6poKjO5Slphzr3QsliW;0.159;0.738;0.881;0.0;10;0.352;-6.501;1;0.161;100.629;4;0.673
1vazfHobo3MVJPUD9eFSs5;0.478;0.49;0.433;0.24;6;0.149;-13.095;1;0.0392;113.016;4;0.644
205W1ZqNchOXrCjO7jbQhc;0.356;0.755;0.723;0.0;6;0.201;-10.178;1;0.216;87.381;4;0.908
1CYbkk5yEXPSfzbjmCutWe;0.992;0.457;0.102;0.954;7;0.129;-19.435;1;0.0458;141.597;4;0.491
28rNyM2CKtOb4PYmsulQhF;0.268;0.382;0.688;0.0928;9;0.184;-12.569;1;0.0419;121.352;4;0.207
6Yz9yZNqvKDmf5EGzM3yr6;0.141;0.385;0.68;3.42e-05;9;0.71;-11.351;0;0.0648;101.019;4;0.674
2ZSd2n8DQvuof19ZQY2cPZ;0.71;0.701;0.762;1.66e-05;9;0.225;-8.994;1;0.0605;91.417;4;0.712
0QlnPXZvL8P0WTq4nZYSM9;0.677;0.53;0.344;0.0;2;0.625;-18.228;1;0.928;85.945;4;0.35
5TPdwFNZBo0q4WZXV6phXe;0.66;0.205;0.122;0.855;0;0.11;-22.946;0;0.0377;83.898;4;0.0363
42qwtyEmrbJgcbSxaKodDR;0.0988;0.734;0.646;4.25e-05;2;0.758;-9.275;1;0.0564;93.034;4;0.869
0eeERwVPOzcfuZuvjNIbkY;0.00217;0.351;0.942;8.06e-05;10;0.971;-4.653;1;0.111;92.04;4;0.21
6KHooKDLY7gKJY9goCoFXa;0.0172;0.37;0.915;0.845;7;0.301;-10.069;1;0.126;182.988;4;0.154
597bUTdyKiIL0of9QaG1z0;0.548;0.318;0.399;0.0999;4;0.269;-18.226;0;0.0763;98.591;3;0.274
0IIudyxoni2V6E2p9vermL;0.873;0.473;0.352;0.0;10;0.562;-12.885;1;0.0354;73.1;4;0.369
2s447Z0bkzaZnDxrfNNmfV;0.00135;0.581;0.952;0.886;1;0.0842;-9.16;1;0.0303;143.987;4;0.466
5F7KqjbUmMtugUSkTsYx4w;0.807;0.28;0.235;0.0;6;0.223;-17.791;1;0.0439;117.898;4;0.26
5tqLtmXYqZuxKVlvNA9i0P;0.26;0.389;0.962;0.0293;9;0.739;-6.446;0;0.151;125.886;4;0.251
0fBIMRxNAw595zknQcXkYu;0.234;0.51;0.662;2.49e-06;2;0.112;-12.27;0;0.289;126.447;4;0.683
5VRfEb2UQu0arhEnGEYxDr;0.772;0.548;0.266;0.000113;0;0.14;-15.024;1;0.0388;109.09;4;0.552
2OWGUn0Dh0nSISBsxVSj8C;0.0114;0.523;0.906;0.918;4;0.201;-8.804;1;0.0521;147.499;4;0.916
24AFErHUiORpll04wrR6u4;0.568;0.401;0.496;0.000333;7;0.115;-6.427;1;0.0381;76.404;4;0.119
0cWSquIusPs7EB1bjUoqnX;0.965;0.599;0.199;0.924;1;0.0643;-15.699;0;0.127;146.451;4;0.667
4ZRLqZD7UgQ8wOQPYJVfHX;0.0632;0.557;0.708;0.107;2;0.0895;-6.821;1;0.0274;90.023;4;0.258
7L9H9fSzusHZ6Dn3JUmm8I;0.748;0.386;0.493;0.00792;0;0.135;-9.647;1;0.0431;184.69;3;0.727
0Oem3xfZWW2vVAW2yeF0Oa;0.701;0.567;0.32;4.42e-06;0;0.321;-9.247;1;0.0788;137.79;4;0.177
7caFuW0pCkHRQpldK9LVfU;0.808;0.432;0.36;0.0;9;0.128;-13.326;1;0.0348;88.753;4;0.604
3AhbjVrDKHm6psOPC1IuOr;0.496;0.507;0.531;0.0;7;0.252;-11.107;1;0.0338;141.471;4;0.726
7roWKlqrevJBxZ7Y7odtiY;0.472;0.571;0.512;0.249;10;0.205;-12.049;1;0.0336;158.14;4;0.898
2EtgMHMtlnnbSTnNHH6WRz;0.0704;0.63;0.81;5.34e-05;6;0.332;-8.224;1;0.0331;114.956;4;0.808
36vE9rAkGY1W7zLPtIPZCj;0.483;0.391;0.487;0.0145;0;0.134;-11.152;1;0.0448;80.223;5;0.473
7zFZ0mDaiqPBCRpdDhTqHY;0.16;0.659;0.613;0.000122;0;0.983;-10.06;1;0.0438;126.333;4;0.889
22vqeGWiaOdGf06SvCOlLF;0.844;0.384;0.225;0.0;5;0.751;-23.854;0;0.458;159.034;5;0.64
6sbXGUn9V9ZaLwLdOfpKRE;0.11;0.661;0.973;1.74e-05;0;0.617;-2.994;0;0.037;108.037;4;0.75
4lnICEWpsFpAps1NRcqpYF;0.00308;0.703;0.617;0.141;8;0.0934;-9.662;0;0.0458;126.993;4;0.599
60JNevpOBPto1EMhU4hlHk;0.672;0.24;0.222;0.0;2;0.123;-12.885;1;0.0299;93.539;3;0.362
0XvX8v2xopXyu7P6ufRLst;0.4;0.692;0.642;1.12e-06;8;0.361;-11.407;1;0.0349;133.328;4;0.68
49c5ZyHWQcv9WBncskBqmD;0.289;0.426;0.015;0.000498;5;0.103;-21.574;1;0.126;166.419;3;0.183
2IMJIDzbp8zsmHLXYErOtN;0.0305;0.652;0.426;0.0;0;0.0512;-14.2;1;0.0247;98.793;4;0.561
6bl7zfIAjDXS8CgCi3W0O1;0.00427;0.854;0.528;0.0;4;0.163;-7.64;0;0.345;160.017;4;0.651
2fa3DKWlxMINFOHM7gItKU;0.232;0.214;0.89;0.976;2;0.486;-2.052;1;0.0449;122.81;4;0.679
5pWqD58cZ9TNvL9WbNfcQ3;0.00171;0.318;0.936;0.0;2;0.0852;-2.522;1;0.0489;182.996;4;0.587
11T0n1Qx46W3pifwpxt8JZ;0.871;0.476;0.163;7.08e-06;10;0.103;-14.073;1;0.0276;99.452;4;0.145
0rNc5XzUVEjZZuWF1SLsyg;0.244;0.617;0.612;0.00387;10;0.103;-7.819;1;0.0359;75.007;4;0.973
1Hmweug6deYjrPq8a4f01M;0.255;0.645;0.529;0.000339;0;0.12;-8.443;0;0.0339;163.563;4;0.367
1E3BfOKb50oUvYfLnj8nBW;0.00227;0.294;0.972;5.2e-05;7;0.165;-3.807;1;0.131;121.059;4;0.219
2HI7hqgEw4cuI7u9ne8rUj;0.357;0.6;0.655;0.0;4;0.107;-8.454;1;0.0273;155.861;4;0.825
1bDQY7asH4uLK5XeKQs1GE;0.84;0.591;0.31;0.931;5;0.144;-15.65;1;0.0513;108.998;4;0.551
1sI3qZAGCUs7jbgyPzSWLj;0.00075;0.221;0.976;1.02e-06;7;0.228;-2.274;0;0.178;189.832;4;0.553
65CdX76hoxBeAMusDwcJRy;0.0707;0.458;0.954;0.0;6;0.108;-3.97;0;0.194;161.6;4;0.634
6lbcieT35bY6G1drEehHum;3.84e-05;0.3;0.851;1.43e-05;1;0.306;-4.113;0;0.0719;92.2;3;0.309
2WVKO3CvMIgMiBkSFw3u5r;0.281;0.767;0.72;0.0;10;0.13;-7.379;0;0.0629;106.893;4;0.926
2QcgSxSdGmiCk4G7FOC5N9;0.836;0.244;0.163;0.856;1;0.189;-30.394;1;0.0642;139.554;4;0.0674
2664lkcKJBvhpjKg2ptEX5;0.00133;0.735;0.755;0.851;8;0.521;-8.941;0;0.0911;120.884;4;0.614
0t3h5fMpP5Mvs6gnBRDIWU;0.953;0.566;0.537;0.569;2;0.716;-12.968;1;0.619;84.695;4;0.88
6XEJt2BoX63vCyoA6jnoL9;0.157;0.54;0.958;0.0;11;0.126;-6.499;1;0.108;135.635;4;0.722
7HaF1V6F7IJDfYXDrAFL7E;0.0258;0.807;0.368;2.93e-05;10;0.0414;-12.195;0;0.0989;80.926;4;0.671
5FNDpQSkgFiRdUKGfagIRJ;0.0436;0.884;0.51;0.000333;9;0.0615;-4.679;0;0.0392;91.453;4;0.855
2xRi49gq4plgYma6FmAp5E;0.813;0.327;0.983;2.45e-05;1;0.861;-8.034;0;0.938;62.813;4;0.0315
3S0ZIC4cDuCcjhNgcsuVrp;3.83e-06;0.293;0.842;0.0204;7;0.113;-4.593;1;0.0341;180.015;3;0.281
6T72O89PZh2JcDWor8umhE;0.902;0.67;0.646;0.881;0;0.703;-10.388;1;0.23;119.54;4;0.827
5i7xZ4UpKr8S5U5AQ0g7yq;0.571;0.259;0.408;0.000687;3;0.647;-14.158;1;0.0427;77.179;4;0.414
6Gn1iMj7jETcm0ABCPMmh8;0.381;0.453;0.814;0.0;1;0.549;-4.412;1;0.0664;98.988;4;0.966
2VWiab7zgvnsJqjoMTJBNy;3.47e-05;0.25;0.866;0.034;1;0.137;-13.771;1;0.0521;168.776;4;0.353
3L7P7HZVQ3wxzKoUyxaC9H;0.109;0.876;0.821;0.0;3;0.114;-4.402;0;0.0651;114.013;4;0.856
5KJo5xRdnootBfkcGMvn9O;0.985;0.631;0.183;0.903;4;0.0864;-16.583;1;0.0934;135.083;4;0.265
5OyiUwH6ZMzG1WXqe9Djk3;0.894;0.748;0.265;0.0;9;0.273;-16.597;1;0.947;80.911;4;0.718
4yRAB15Fp9CQVgomrLuGLu;0.856;0.275;0.331;1.44e-06;1;0.111;-6.81;1;0.0313;175.799;3;0.321
6sgBRTXbKgYsFWfVJmhl1d;0.473;0.664;0.76;0.0;9;0.0682;-6.121;1;0.0311;105.003;4;0.443
37E6zukAEyXZTmkLLs5DRv;0.0126;0.338;0.665;0.834;4;0.0857;-8.118;1;0.0282;169.976;4;0.415
2hbjCtRyFg0jlSiRTgJjzM;0.777;0.537;0.372;0.861;7;0.214;-15.594;1;0.0334;106.485;4;0.399
2tp83dk7maL6nHUiMRTtye;0.792;0.256;0.173;0.0;0;0.334;-10.901;1;0.0332;170.462;4;0.158
18KQjn8PDsUFqydJXGl4Vt;0.0231;0.718;0.763;0.0;1;0.171;-6.58;1;0.276;92.988;4;0.623
5YSX6FteUnDU7LAexJY8f0;0.969;0.579;0.259;0.919;0;0.134;-12.191;1;0.0291;94.044;3;0.0667
2xkX7kxpDCtASJVlhDujWZ;0.352;0.167;0.443;0.865;1;0.36;-8.262;0;0.031;66.164;4;0.0388
37iwFRMBQ46R6c0Xl2CG22;0.786;0.25;0.333;0.0;7;0.0926;-8.347;1;0.0285;81.089;4;0.3
4OH1lqC4mx1ja8RkXMOmRp;4.3e-05;0.249;0.97;0.224;4;0.138;-5.535;0;0.21;160.687;4;0.287
69oSu2OVvwfD4oRdfTYV6p;0.116;0.605;0.879;1.84e-06;0;0.284;-7.89;1;0.0661;104.977;4;0.711
6TIVuAcfBCCynCMgKXrNVs;0.0427;0.608;0.648;4.7e-05;10;0.0942;-12.466;0;0.0371;102.84;4;0.588
4T7oiJyVLzDJJ9ptQSUbcF;0.944;0.417;0.192;0.889;10;0.0861;-16.555;0;0.0404;105.461;4;0.129
1mIdNYieMiL1OdKHG1zjYa;0.152;0.32;0.707;0.0192;2;0.111;-6.617;1;0.0323;115.869;4;0.167
5jfMinmIafjLmL1RYu2ylW;0.841;0.662;0.47;0.857;9;0.0975;-5.817;0;0.0357;132.015;4;0.632
0t0Kl5jxxV3s8bdpILkgmd;0.649;0.457;0.277;3.66e-06;0;0.101;-18.023;1;0.034;130.833;4;0.482
5TWzOB07p6U9JzQcK6oYf4;0.000166;0.606;0.838;0.904;1;0.0975;-11.139;1;0.0506;140.011;4;0.301
36mzQZO3Oln4VTrJJyFQl1;0.282;0.659;0.821;7.01e-05;7;0.239;-5.409;1;0.0418;97.862;4;0.903
681E5rxhEIJD6TAeEs5kmJ;0.000662;0.394;0.762;0.0338;1;0.166;-5.724;1;0.288;187.72;4;0.751
4I0y9VniZ7JlDYthP8Vpo9;0.932;0.557;0.0271;0.0;4;0.248;-14.84;1;0.0394;99.648;4;0.229
2WdYQytsUnrkF8nN6wFInW;0.663;0.701;0.233;0.0;10;0.085;-19.459;0;0.9;118.733;5;0.457
1yVOaxUKcMPo00AP2jhuN1;0.0043;0.863;0.792;0.0;1;0.337;-6.142;1;0.255;95.959;4;0.544
3Q7w8FyvaWjgZdx1PUsp15;0.846;0.376;0.292;0.0;11;0.163;-7.334;1;0.029;131.775;3;0.0964
5s8PGfSXfmDeAzRcwnonCf;0.377;0.556;0.547;0.0;0;0.816;-10.016;0;0.035;117.594;3;0.425
53aRJ5H0H4k0TcSC47uhhw;0.823;0.178;0.374;0.508;2;0.527;-9.214;1;0.0314;110.679;4;0.214
22L1PQophMoDI4IAtVIoPk;0.316;0.563;0.738;0.111;5;0.35;-6.986;1;0.0265;103.965;4;0.528
6Ccn0uyx31P2eiqtjrKbWN;0.909;0.441;0.304;0.947;1;0.139;-11.706;0;0.0529;86.811;4;0.149
1a9JmkJ1jdcDZSHQ1umP3O;0.516;0.82;0.481;0.0;9;0.0996;-9.008;1;0.063;92.022;4;0.624
4tH717K6iywVR4lmjA2cOy;0.000121;0.761;0.942;0.926;1;0.0878;-10.479;1;0.088;150.003;4;0.235
3VvTLNlNSWXLcI8JQUTGmE;0.0718;0.691;0.635;9.96e-05;8;0.16;-9.013;1;0.0682;157.871;4;0.557
2FNbelwEkg8ZNXZtfqtpAS;0.737;0.24;0.219;0.00352;0;0.0926;-11.066;1;0.0389;88.118;1;0.13
4GeA4AuHdUdA50KC1F7Xh3;0.164;0.606;0.278;0.000221;4;0.784;-15.812;1;0.0364;104.672;3;0.435
0qNrK1wyILJYAwkh2pbGeK;0.838;0.487;0.539;0.00128;10;0.208;-14.098;0;0.294;93.185;4;0.644
7wOgAXt2H3vewNbnd21pZp;0.06;0.521;0.967;0.899;7;0.0908;-3.987;1;0.0662;192.023;4;0.288
42dKeXOS93ZMeRRkPv3g3k;0.000129;0.491;0.916;0.0246;1;0.0664;-4.002;1;0.0417;97.171;4;0.329
70ojbpFA4qqwn7xJiAiOLc;0.604;0.727;0.38;0.0;5;0.156;-8.49;1;0.0763;141.864;4;0.565
6I0DRBl7sN6I49AD6Ec06Q;0.0663;0.402;0.789;0.000329;7;0.0582;-7.539;1;0.0548;133.275;5;0.68
1H0K1GVwLteCZrPquy7qkM;0.0588;0.33;0.982;4.74e-05;0;0.519;-3.045;1;0.0926;136.986;4;0.104
79vJRmBPmt0gj9YsrUxByt;0.78;0.542;0.278;0.0;7;0.109;-9.922;1;0.041;99.934;4;0.5
4v54kMGcJUKYBj7fVkh3Uu;0.276;0.57;0.946;0.0;5;0.441;-5.624;1;0.073;100.302;4;0.854
3BRndmGrNLgHQVFt5M2n38;0.286;0.687;0.485;0.0587;1;0.202;-16.313;1;0.0397;115.434;4;0.85
4XOBwsqftF1Dwp1GB4wAch;0.719;0.489;0.35;0.0;0;0.16;-22.481;1;0.65;167.652;4;0.377
3o7whY31Ap0jlzvjHA3IPz;5.58e-05;0.404;0.964;0.0012;2;0.137;-3.668;1;0.062;75.008;4;0.404
09NboZJzV6nWA8dQFyXz3v;0.0703;0.586;0.743;0.000121;8;0.102;-7.924;1;0.0394;174.084;4;0.458
0UKYhsoYO1Y23jzsxDBU0p;1.04e-05;0.399;0.998;0.0795;8;0.25;-2.94;0;0.228;153.48;4;0.144
1AcNaTi1QyzDQSXs8chEaP;0.209;0.578;0.651;9.16e-06;0;0.0879;-9.372;1;0.0303;121.076;4;0.7
3h4UV3Ikqskfxb2V4mocDg;0.876;0.354;0.19;0.25;10;0.38;-13.925;0;0.0358;96.253;4;0.203
2Y12YezX8nkoYgBEmakOnB;0.285;0.732;0.934;0.000109;0;0.623;-4.818;1;0.133;95.509;4;0.748
09Pmwu0iajEEflnp6BIuDu;0.00294;0.523;0.877;0.0;3;0.59;-5.088;0;0.0503;131.026;4;0.29
7HFC0t4r97pMHDRrv7lo7k;3.8e-05;0.376;0.91;0.0161;2;0.188;-3.485;1;0.0448;142.662;4;0.584
7vZGeHYfj1LgkQCnGIUf8c;0.792;0.528;0.368;0.865;0;0.205;-11.659;1;0.0325;68.809;4;0.555
0k95HBPzetzQ8LjjR2vaAq;0.0836;0.579;0.682;0.000145;7;0.0977;-8.667;1;0.198;175.861;4;0.874
3blg4KkhRrHU8lChAbwDCz;0.000405;0.752;0.669;0.0573;5;0.207;-7.61;1;0.505;129.003;4;0.555
2Z0dG4A8weQYXwnHSvoecS;0.0624;0.505;0.899;3.03e-06;9;0.387;-5.893;1;0.418;168.311;4;0.23
6V58YphTDCmc0aQp4tN0np;0.0125;0.393;0.675;0.0;5;0.11;-13.387;1;0.0354;172.85;4;0.731
0IEjWfiKSvaEiMgWlAw5wE;0.93;0.447;0.026;6.25e-06;7;0.733;-22.085;1;0.0429;81.718;3;0.337
5D3dEQWXVeNKABT7hbihGf;0.0502;0.804;0.699;8.4e-06;6;0.0712;-4.908;0;0.259;87.96;4;0.88
4ys0SKB5psHk4gaRln3EQK;0.0472;0.534;0.578;0.235;0;0.179;-7.283;1;0.0251;133.989;4;0.179
2CqTaHTYkUErIQWnRtsyjU;0.0911;0.6;0.498;0.0;10;0.0867;-13.982;1;0.047;205.155;4;0.965
6U4Env8guwnxjD2ZNCDG7Q;0.264;0.567;0.849;0.000378;0;0.273;-2.269;0;0.168;172.002;4;0.591
5clUjbxHSe1IEJX7LEH3rv;0.00243;0.42;0.885;0.921;0;0.31;-6.611;1;0.0466;159.853;4;0.68
6AxU0tQbKRmjsopvpHfoRw;0.95;0.328;0.0121;1.19e-06;8;0.0975;-16.241;1;0.0428;78.933;1;0.0596
0HW7vMxdCx0VdUANNDzgIz;0.849;0.54;0.187;0.0022;0;0.115;-18.102;1;0.0719;86.069;4;0.623
1Itx6L7ZuyToNkzkZwoyOA;0.226;0.528;0.572;0.00134;0;0.149;-6.809;1;0.0426;146.084;4;0.462
4TgAbG9R0uIU4JAGfV7yZO;0.609;0.71;0.276;2.74e-05;2;0.159;-10.755;1;0.0247;89.966;4;0.353
3tmQlsfYw4AgnsjXx7P61J;0.0338;0.649;0.889;1.55e-06;2;0.181;-5.612;1;0.0355;132.988;4;0.703
5Ba7zNYhGobRxe2SeWVq4R;0.404;0.649;0.366;0.000932;7;0.106;-12.054;1;0.0597;89.948;4;0.297
4NYluhxpHRWKHjk6kyFGqf;0.0255;0.824;0.55;0.000495;11;0.0886;-7.435;1;0.276;197.921;4;0.745
